AUC_Ctot,Final_Ctot
76.38956375792856,36.57671037709128
70.2559562726508,32.60502426411372
47.6568570664446,16.439440691279053
100.57809581104267,52.112884784070125
89.60037767389966,42.46331661904788
74.39951230602365,35.99789366793538
44.487575698658915,18.781712876896364
105.84884045729228,49.39444186925672
58.90978171633977,21.93471886439597
103.36864649776484,48.253952508876836
44.98851876156936,16.7024053142951
53.44977985647519,23.667435325812864
109.80263310706081,53.16018480218827
94.26947018504922,45.51622879276579
74.40740593163218,34.07993630264475
67.70444148992833,29.24448568224569
48.90043074632944,16.048823924015387
51.118856937700585,20.728020254999507
96.46409422656376,46.79147434260619
49.49872022792104,21.722591210891107
123.26344311300082,56.88441572946362
63.921964396352664,28.197588495207498
101.9801479885356,51.266452389575015
63.201616339638186,29.493324192962596
128.82235080218868,51.66086156547165
46.24919813946886,16.22370165058537
65.97343760234354,30.21340424785608
93.26194989214287,48.379115547709745
86.57594488552341,38.83199874799308
93.32695178199018,41.291418923184175
68.65122983147238,30.52325134820599
77.29445731181592,36.104592155700026
89.76384057772825,42.10971716462376
65.86945395785077,26.54529390123146
75.05530523314525,30.557309381972647
77.88077638469034,34.39335358730116
59.815776810669774,24.44096537858886
74.20166879664016,35.515572677022455
66.79950998368305,28.52520556603349
109.0528858899751,51.92486766876316
49.5767744782405,15.67201531656294
75.1778714109717,35.72478618903832
83.80911207421784,43.15524017788378
77.67477022584868,35.09915381157244
78.48946544494754,33.24297595660677
93.63601805747794,42.173277697852
76.89500496791676,32.03508261318507
56.04778159551714,25.659556587922715
81.16203078692816,37.87623941969858
67.84994635139343,30.14882563286552
54.01099111757786,19.700302552552586
85.90524644151667,41.01182805109259
90.66096347901758,42.704726723256144
78.98807131972764,37.93563508701527
92.1347852073562,41.60877433259254
47.48319624782519,16.56532982419626
57.811807154703594,22.375096820447197
44.05661060492076,15.81259339362754
55.27861910953679,26.602784202381727
57.051848998720196,25.433794683335613
68.67010936115673,24.65528601681216
61.42276924839315,25.761769762994277
84.37938032751764,39.94400249342724
59.714793378146894,23.531524057931506
64.21364236763327,27.727764912349137
69.73552714073026,32.503542086455425
85.41272815252071,35.437933845609564
71.38875488451964,32.40684918536315
75.94582772028822,34.57755500681664
79.20353416167158,37.94819898306218
73.71936283157504,39.05334894382147
61.34335080083135,24.865352764808705
62.756169140316985,29.33656179526849
58.884369933899066,21.03261026961606
47.28961638664812,15.653527889682769
53.836300245004885,18.931192336439658
70.838631329223,30.166686204975516
84.09405981542987,38.67734387167692
48.968628934387816,15.970473753215716
51.95839138013219,22.388414156805602
92.2375125523698,40.35770300444537
40.63597972391975,13.269639386978794
103.58046903202344,46.506284842591576
61.107488342893234,26.357148567899088
101.04846672384244,47.87589719591834
71.1367217403357,28.9075299352586
61.23164675860799,24.580625992554964
78.29214312111696,32.99250413197461
75.91300655880272,30.362295819372488
54.86766045409445,23.09805024692386
50.87359228897728,20.150786359966173
106.55460139189208,49.51359219578026
75.8886574155737,37.364952185260556
75.83099196251696,32.58027961735995
69.31877767204911,30.21942964846388
96.50759583055786,45.6557770370448
81.41497180404,35.97854116709048
50.39621871651977,21.730859329522584
83.11998837878608,42.7088277500643
51.156866555874544,17.703425319230913
65.79574636945557,27.376764942724435
82.75401992278691,41.45030327136824
60.54971467593634,25.73235576130077
52.395994604098256,22.56608354715221
76.4081044998496,34.56662054511235
47.96090295702909,17.249485934870368
68.33653971270977,29.8051950322021
50.32399838954761,17.443677994989187
70.69227475216672,35.74853471873364
65.05148217815791,27.407646429123393
64.58496666340724,28.45475493527001
63.77877611746331,26.583475934209062
65.07726340025378,30.150689749896337
85.23399383171227,40.42595947944596
48.89999416655192,18.00683624823137
52.895028477650484,19.917794797826048
58.921929584631584,25.165883593366445
40.408395370628384,14.840185490514061
85.48815797112854,37.32893388408295
95.2613242728881,42.552160200567876
